author,number_commits,avg_fix_distance,avg_find_bug_time,avg_fix_bug_time
Ulisses Furquim,10,0.0,0.0,0.0
Tom Murphy,11,0.09090909090909091,311585.0,311585.0
Timo Kokkonen,10,0.0,0.0,0.0
Tim Gore,10,0.0,0.0,0.0
Thanneeru Srinivasulu,10,0.0,0.0,0.0
Tetsuhiro Kohada,18,0.0,0.0,0.0
Tanmay Upadhyay,10,0.0,0.0,0.0
Takao Indoh,10,0.0,0.0,0.0
Swapnil Jakhade,10,0.0,0.0,0.0
Sunil Muthuswamy,10,0.2,845109.4,845109.4
Sumera Priyadarsini,10,0.0,0.0,0.0
S Twiss,10,0.2,26187447.4,26187447.4
Steven Eckhoff,10,0.0,0.0,0.0
Steve Lin,10,0.1,1367667.0,1367667.0
Stephen Brennan,10,0.0,0.0,0.0
Stephen Bates,10,0.1,116130.8,116130.8
Stephen Barber,10,0.2,8370429.9,8370429.9
Stephan Gatzka,10,0.0,0.0,0.0
Stefan Seyfried,10,0.0,0.0,0.0
Stanislav Lisovskiy,34,0.029411764705882353,121466.35294117648,121466.35294117648
Srinivas Dasari,10,0.1,66970.9,66970.9
Soumyajit Deb,13,0.0,0.0,0.0
Sohil Mehta,10,0.0,0.0,0.0
Siva Reddy,2,0.5,292435.0,292435.0
Simran Singhal,10,0.0,0.0,0.0
Simon Marchi,10,0.0,0.0,0.0
Simon Geis,10,0.0,0.0,0.0
Shubhangi Shrivastava,10,0.3,110271.0,1059830.1
Shrirang Bagul,10,0.0,0.0,0.0
Shaun Pereira,10,0.0,0.0,0.0
Sergiu Cuciurean,26,0.0,0.0,0.0
Sebastian Herbszt,10,0.0,0.0,0.0
Sam Hansen,10,0.0,0.0,0.0
Salvatore Mesoraca,10,0.0,0.0,0.0
Sachin Sant,10,0.0,0.0,0.0
Roman Fietze,10,0.0,0.0,0.0
Rohit Sarkar,17,0.0,0.0,0.0
Roger Luethi,10,0.0,0.0,0.0
Rogerio Pimentel,9,0.0,0.0,0.0
Roger Chen,10,0.0,0.0,0.0
Rocky Liao,16,0.0,0.0,0.0
Rishi Gupta,14,0.0,0.0,0.0
Rick Edgecombe,11,0.09090909090909091,250360.0909090909,250360.0909090909
Rick Altherr,10,0.0,0.0,0.0
Richard Ash,10,0.0,0.0,0.0
Reza Amini,10,0.0,0.0,0.0
Reinhard Nissl,10,0.0,0.0,0.0
Ralf Ramsauer,10,0.0,0.0,0.0
RA-Jay Hung,10,0.0,0.0,0.0
Raghavendra Ganiga,10,0.0,0.0,0.0
Prasad Kanneganti,10,0.1,51506.1,51506.1
Po-Hsu Lin,12,0.0,0.0,0.0
Piotr Sroka,14,0.0,0.0,0.0
Piotr Kwapulinski,10,0.0,0.0,0.0
Pingfan Liu,14,0.0,0.0,0.0
Phil Turnbull,10,0.0,0.0,0.0
Philipp Puschmann,11,0.0,0.0,0.0
Philippe Longepe,10,0.0,0.0,0.0
Peter Horton,10,0.0,0.0,0.0
Pawan Gupta,10,0.2,814590.2,814590.2
Pavel Tikhomirov,10,0.1,6213119.1,6213119.1
Paul Clarke,10,0.0,0.0,0.0
Noah Watkins,10,0.0,0.0,0.0
Nicolas Royer,10,0.36666666666666664,13520536.4,23363636.9
Nicolas Chauvet,10,0.0,0.0,0.0
Nicholas Swenson,10,0.0,0.0,0.0
Nicholas Sim,10,0.0,0.0,0.0
Nelson Chang,10,0.0,0.0,0.0
Narsimhulu Musini,10,0.0,0.0,0.0
Naidu Tellapati,10,0.2,1422113.4,1422113.4
Nadav Haklai,10,0.0,0.0,0.0
Murton Liu,10,0.1,241608.3,241608.3
Mikhail Zaslonko,10,0.1,300829.2,300829.2
Mike Lockwood,10,0.0,0.0,0.0
Mike Habeck,10,0.0,0.0,0.0
Michio Honda,10,0.2111111111111111,7163533.2,12031519.922222223
Micah Morton,10,0.2,2837341.4,2837341.4
Matt Schulte,10,0.2,13229958.6,13305442.9
Mathieu Olivari,10,0.5,1473189.3074074076,5954241.114814815
Matheus Castello,11,0.2727272727272727,3217305.0,3362685.909090909
Martin Bachem,10,0.0,0.0,0.0
Markus Grabner,10,0.4,18530561.3,23901583.6
Mark Rankilor,10,0.0,0.0,0.0
Mark Mason,10,0.0,0.0,0.0
Marcel Selhorst,10,0.0,0.0,0.0
Marcelo Leitner,10,0.0,0.0,0.0
Manfred Schlaegl,10,0.0,0.0,0.0
Madhusudhan Chikkature,10,0.0,0.0,0.0
Maarten Brock,10,0.0,0.0,0.0
Li Zhijian,10,0.0,0.0,0.0
Liu Jinsong,10,0.0,0.0,0.0
Li Shaohua,10,0.0,0.0,0.0
Linda Knippers,10,0.0,0.0,0.0
Like Xu,11,0.0,0.0,0.0
Leonardo Bras,16,0.0,0.0,0.0
Leigh Brown,10,0.0,0.0,0.0
Lee Duncan,10,0.15,4564202.55,4768682.8
Lauri Kasanen,10,0.0,0.0,0.0
Kyoungil Kim,10,0.0,0.0,0.0
Krystian Garbaciak,10,0.2,24455059.2,24455059.2
Kris Borer,10,0.0,0.0,0.0
Konstantin Porotchkin,10,0.0,0.0,0.0
Komal Shah,10,0.6,2781952.4,27081236.8
Koki Sanagi,10,0.0,0.0,0.0
Kittipon Meesompop,10,0.1,1694492.5,1694492.5
kishore kadiyala,10,0.0,0.0,0.0
Ken Xue,10,0.0,0.0,0.0
Kent Gibson,12,0.25,950859.5833333334,849373.6666666666
Kenny Hsu,10,0.0,0.0,0.0
Kazuya Mio,10,0.0,0.0,0.0
Karol Swietlicki,10,0.0,0.0,0.0
Justin Maggard,10,0.0,0.0,0.0
Jun Gao,10,0.1,1398159.3,1398159.3
Julien Lefrique,10,0.0,0.0,0.0
Juha-Pekka Heikkila,10,0.0,0.0,0.0
Joseph Salisbury,10,0.0,0.0,0.0
Jordan Justen,10,0.0,0.0,0.0
John Brooks,10,0.0,0.0,0.0
John Barberiz,10,0.1,206475.3,206475.3
Johann Lombardi,10,0.0,0.0,0.0
Johannes Tenschert,10,0.0,0.0,0.0
Johannes Goetzfried,10,0.0,0.0,0.0
Joe Handzik,10,0.0,0.0,0.0
Jia Zhang,10,0.1,193180.5,193180.5
Jiaxin Yu,10,0.1,31174.2,31174.2
Jian Hu,10,0.6833333333333333,2012936.9166666667,3335616.3
J Freyensee,10,0.0,0.0,0.0
Jens Kuske,10,0.1,65994.6,65994.6
Jeffrey Huang,10,0.0,0.0,0.0
Jeffrey Carlyle,10,0.1,29726048.8,29726048.8
Jean-Michel Hautbois,10,0.1,1019908.3,1019908.3
Jay Estabrook,10,0.0,0.0,0.0
Jaska Uimonen,13,0.15384615384615385,116966.84615384616,116966.84615384616
Jan Weitzel,10,0.0,0.0,0.0
James Hartley,10,0.0,0.0,0.0
Jacky Boen,10,0.0,0.0,0.0
Itai Katz,10,0.0,0.0,0.0
Inha Song,10,0.0,0.0,0.0
Illia Smyrnov,10,0.0,0.0,0.0
Hugo Villeneuve,10,0.0,0.0,0.0
Hiral Shah,10,0.0,0.0,0.0
Henry Tieman,17,0.0,0.0,0.0
Henrik Kurelid,10,0.0,0.0,0.0
Haixia Shi,10,0.1,47233.7,47233.7
Guy Mishol,10,0.0,0.0,0.0
Gui Hecheng,10,0.0,0.0,0.0
Grant Erickson,10,0.0,0.0,0.0
Graeme Smecher,10,0.1,2179979.0,2179979.0
Gerald Baeza,10,0.0,0.0,0.0
Gennady Sharapov,10,0.0,0.0,0.0
Frode Isaksen,10,0.0,0.0,0.0
Fam Zheng,10,0.0,0.0,0.0
Eyal Reizer,10,0.2,194849.7,194849.7
Eugene Korenevsky,10,0.1,3700312.4,3700312.4
Ester Kummer,10,0.0,0.0,0.0
Esra Altintas,10,0.0,0.0,0.0
Eric Ren,10,0.1,414974.3,414974.3
Elizabeth Ferdman,10,0.0,0.0,0.0
Elen Song,10,0.4,5298459.8,21715105.9
Elena Ufimtseva,10,0.0,0.0,0.0
EGRY Gabor,10,0.0,0.0,0.0
Eduardo Abinader,10,0.0,0.0,0.0
Edgardo Hames,10,0.0,0.0,0.0
Donald Dutile,10,0.0,0.0,0.0
Dmitry Belimov,10,0.0,0.0,0.0
Dirk Opfer,10,0.0,0.0,0.0
Dennis Wassenberg,10,0.0,0.0,0.0
Dejin Zheng,43,0.0,0.0,0.0
Debabrata Banerjee,10,0.0,0.0,0.0
David Wong,10,0.0,0.0,0.0
David Moore,10,0.0,0.0,0.0
David Cross,10,0.0,0.0,0.0
Dave Taht,10,0.2,308569.4,308569.4
Dave Johnson,10,0.0,0.0,0.0
Dan O'Donovan,10,0.0,0.0,0.0
Danny Huang,10,0.0,0.0,0.0
Daniel Silsby,10,0.0,0.0,0.0
Daniel Mentz,10,0.1,152528.1,152528.1
Daniel Gimpelevich,10,0.0,0.0,0.0
Dan Ehrenberg,10,0.32857142857142857,10358694.114285715,21060066.3
Clark Williams,11,0.0,0.0,0.0
Christophe Vu-Brugier,10,0.0,0.0,0.0
Christophe Fergeau,10,0.0,0.0,0.0
Christoph Bumiller,10,0.0,0.0,0.0
Christian Hohnstaedt,10,0.0,0.0,0.0
Chris Rattray,10,0.0,0.0,0.0
Chen Zhong,10,0.13333333333333333,3809844.3,4335358.1
Chase Metzger,10,0.0,0.0,0.0
Cathy Avery,11,0.18181818181818182,1545460.0,2149541.4545454546
Byongho Lee,10,0.0,0.0,0.0
Brian Welty,10,0.1,9322879.8,9322879.8
Brian Vazquez,10,0.1,34905.8,34905.8
Bob Breuer,10,0.0,0.0,0.0
Bintian Wang,10,0.1,7112819.9,7112819.9
Bill O'Donnell,10,0.1,57008.8,57008.8
Bernhard Kaindl,10,0.0,0.0,0.0
Ben Segall,10,0.3833333333333333,18119614.11904762,24675491.31666667
Ben Pfaff,10,0.0,0.0,0.0
Benoit Goby,10,0.1,5315319.0,5315319.0
Ben Gardon,18,0.0,0.0,0.0
Bas Nieuwenhuizen,11,0.0,0.0,0.0
Balaji Pothunoori,10,0.1,1659059.0,1659059.0
Ashok Kumar,10,0.0,0.0,0.0
Ashish Kalra,10,0.0,0.0,0.0
Arun Murthy,10,0.2,13563180.6,18084978.5
Arianna Avanzini,10,0.6,6640449.8,11670961.8
Apelete Seketeli,10,0.0,0.0,0.0
Aniroop Mathur,10,0.0,0.0,0.0
Andy Honig,10,0.2,5508697.5,21469670.8
Andrey Danin,10,0.0,0.0,0.0
Andrew Gallatin,10,0.0,0.0,0.0
Andres Lagar-Cavilla,10,0.0,0.0,0.0
Andreas Pape,10,0.2,0.1,2210647.5
Anderson Briglia,10,0.0,0.0,0.0
Anders Larsen,10,0.0,0.0,0.0
Anda-Maria Nicolae,10,0.0,0.0,0.0
amit salecha,10,0.0,0.0,0.0
Amber Jain,10,0.2,3494687.1,24494391.2
Alex Frid,10,0.0,0.0,0.0
Alexandre Demers,10,0.0,0.0,0.0
Alexandra Yates,10,0.2,4950326.9,4950326.9
Aldo Iljazi,10,0.0,0.0,0.0
Alan Mikhak,14,0.0,0.0,0.0
Akira Iguchi,10,0.0,0.0,0.0
addy ke,10,0.0,0.0,0.0
Abraham Arce,10,0.0,0.0,0.0
Zwane Mwaikambo,11,0.0,0.0,0.0
Zumeng Chen,11,0.09090909090909091,1937200.5454545454,1937200.5454545454
Zhou Chengming,11,0.0,0.0,0.0
Zhimin Gu,11,0.0,0.0,0.0
Yunzhi Li,11,0.0,0.0,0.0
yuan linyu,11,0.09090909090909091,22650.545454545456,22650.545454545456
Yuanjiang Yu,15,0.0,0.0,0.0
Yossi Etigin,11,0.0,0.0,0.0
Yeasah Pell,11,0.0,0.0,0.0
Yanjiang Jin,11,0.0,0.0,0.0
Xu Wang,20,0.0,0.0,0.0
Xiao Ni,11,0.13636363636363635,593857.0454545454,1189481.5454545454
Xianglong Du,11,0.0,0.0,0.0
Wincy Van,11,0.4848484848484849,2251457.808080808,11788584.262626262
Wen He,11,0.09090909090909091,407405.8181818182,407405.8181818182
Weitao Hou,11,0.0,0.0,0.0
Wei Li,14,0.0,0.0,0.0
Vitaly Mayatskikh,11,0.0,0.0,0.0
Venkat Gopalakrishnan,11,0.2727272727272727,4584720.545454546,7548950.0
Tugce Sirin,11,0.0,0.0,0.0
Tomasz Bursztyka,11,0.0,0.0,0.0
Tomas Melin,11,0.0,0.0,0.0
Thomas Wood,11,0.0,0.0,0.0
Tahia Khan,11,0.0,0.0,0.0
Sven Neumann,11,0.0,0.0,0.0
Suwan Kim,11,0.09090909090909091,433977.8181818182,433977.8181818182
Sudarsana Kalluru,11,0.0,0.0,0.0
Stuart Henderson,11,0.0,0.0,0.0
Stuart Bennett,11,0.0,0.0,0.0
srinivas pandruvada,11,0.22727272727272727,8814505.272727273,13078297.727272727
Srinivasa Ds,11,0.0,0.0,0.0
Simon Xue,11,0.22727272727272727,922122.7272727273,1229496.9090909092
Simon Schuster,11,0.0,0.0,0.0
Sihyeon Jang,11,0.0,0.0,0.0
Sherman Yin,11,0.0,0.0,0.0
Shaun Tancheff,11,0.2727272727272727,5783897.090909091,5783897.090909091
Shahar Klein,11,0.0,0.0,0.0
Sergio Prado,11,0.09090909090909091,2355972.4545454546,2355972.4545454546
Sebastien Bourdelin,11,0.0,0.0,0.0
Sasikumar Chandrasekaran,11,0.0,0.0,0.0
Sarah Khan,11,0.0,0.0,0.0
Santosh Sivaraj,12,0.0,0.0,0.0
Sandeep Gopalpet,11,0.0,0.0,0.0
Rusty Lynch,11,0.0,0.0,0.0
Ruchika Gupta,11,0.22459893048128343,4328064.641711229,11364038.689839572
Rony Efraim,11,0.5,13797529.272727273,23389591.09090909
Roland Scheidegger,12,0.0,0.0,0.0
Rob Jones,11,0.0,0.0,0.0
Robert Walsh,11,0.0,0.0,0.0
Robert Tivy,11,0.0,0.0,0.0
Reinhard Speyerer,11,0.0,0.0,0.0
Ravi Anand,11,0.0,0.0,0.0
Randy Vinson,11,0.0,0.0,0.0
Ramneek Mehresh,11,0.0,0.0,0.0
Ramax Lo,11,0.0,0.0,0.0
Rahul Ruikar,11,0.0,0.0,0.0
Rafal Krypa,11,0.0,0.0,0.0
Radu Pirea,12,0.08333333333333333,876310.75,876310.75
Rabie Loulou,11,0.2121212121212121,1313314.5454545454,1203460.9090909092
Quentin Deslandes,11,0.0,0.0,0.0
Pratik Pujar,11,0.0,0.0,0.0
Pixel Ding,11,0.0,0.0,0.0
Philippe Cornu,11,0.09090909090909091,6998.909090909091,6998.909090909091
Philip Langdale,11,0.0,0.0,0.0
Petr Holasek,11,0.0,0.0,0.0
Peter Seiderer,11,0.0,0.0,0.0
Peter Missel,11,0.0,0.0,0.0
Peter Crosthwaite,11,0.0,0.0,0.0
Pawel Dembicki,14,0.17857142857142858,325937.03571428574,340908.78571428574
Paul Hsieh,12,0.0,0.0,0.0
Paul Elder,11,0.0,0.0,0.0
Patryk Małek,11,0.0,0.0,0.0
Patrick Farrell,11,0.0,0.0,0.0
Paolo Cretaro,11,0.0,0.0,0.0
Panagiotis Issaris,11,0.0,0.0,0.0
Olivier Lorin,11,0.0,0.0,0.0
Nikola Pajkovsky,11,0.0,0.0,0.0
Neelesh Gupta,11,0.18181818181818182,15343741.454545455,15343741.454545455
Naveen Singh,11,0.09090909090909091,18802877.363636363,18802877.363636363
Naveen M,11,0.18181818181818182,1183294.8181818181,1849981.6363636365
Nandor Han,11,0.09090909090909091,119535.63636363637,119535.63636363637
Moshe Lazer,11,0.09090909090909091,478397.63636363635,478397.63636363635
Mirza Krak,11,0.0,0.0,0.0
Mintz Yuval,11,0.0,0.0,0.0
Mika Kukkonen,11,0.0,0.0,0.0
Michal Ostrowski,11,0.0,0.0,0.0
Michael Tokarev,11,0.36363636363636365,13323078.454545455,36307469.36363637
Michael-Luke Jones,11,0.0,0.0,0.0
Michael Dalton,11,0.09090909090909091,295811.0909090909,295811.0909090909
Max Krasnyansky,11,0.8181818181818182,1043849.9090909091,33583837.18181818
Matt Brown,11,0.6060606060606061,2211440.393939394,5022456.2727272725
Matheus Tavares,11,0.0,0.0,0.0
Masaru Nomura,11,0.0,0.0,0.0
Martin Petermann,11,0.0,0.0,0.0
Markus Niebel,11,0.0,0.0,0.0
mark gross,11,0.0,0.0,0.0
Mark Charlebois,11,0.0,0.0,0.0
Mark Asselstine,11,0.09090909090909091,6426685.363636363,6426685.363636363
Mario Smarduch,11,0.0,0.0,0.0
Marcus Meissner,11,0.0,0.0,0.0
Marc Titinger,11,0.36363636363636365,2056824.9545454546,7372522.818181818
Manoj Naik,11,0.42424242424242425,7788115.636363637,32732241.181818184
Manfred Rudigier,11,0.45454545454545453,7451280.363636363,22804543.787878785
Maciej Patelczyk,11,0.0,0.0,0.0
Luwei Kang,11,0.18181818181818182,2624442.727272727,2624442.727272727
Lukasz Rymanowski,11,0.0,0.0,0.0
Lukasz Pawelczyk,11,0.18181818181818182,15652887.363636363,15652887.363636363
Lori Hikichi,11,0.0,0.0,0.0
Leonardo Potenza,11,0.0,0.0,0.0
Lennart Poettering,11,0.13636363636363635,5912129.613636363,11106810.159090908
Lazar Alexei,11,0.09090909090909091,233769.7159090909,233769.7159090909
Lakshmi Ramasubramanian,11,0.35151515151515156,521635.0181818182,725276.5454545454
Kyle Roeschley,11,0.0,0.0,0.0
Konstantin Shkolnyy,11,0.0,0.0,0.0
Konstantin Khorenko,11,0.0,0.0,0.0
Kevin Strasser,11,0.0,0.0,0.0
Keir Fraser,11,0.0,0.0,0.0
Karsten Merker,11,0.0,0.0,0.0
Karol Lewandowski,11,0.0,0.0,0.0
Karl Hiramoto,11,0.0,0.0,0.0
Karim Eshapa,11,0.0,0.0,0.0
Kamel Bouhara,16,0.0,0.0,0.0
Justin TerAvest,11,0.0,0.0,0.0
Julien Masson,11,0.0,0.0,0.0
Julien CHAUVEAU,11,0.0,0.0,0.0
Jules Maselbas,11,0.18181818181818182,624882.2727272727,624882.2727272727
Jon Schindler,11,0.0,0.0,0.0
Jonathan Kim,14,0.20833333333333334,261738.47023809524,394688.78571428574
John Linville,11,0.0,0.0,0.0
Johan Korsnes,11,0.42424242424242425,680310.0,727540.1818181818
Joerg Albert,11,0.0,0.0,0.0
Joe Peterson,11,0.0,0.0,0.0
Jiri Prchal,11,0.0,0.0,0.0
Jim Keniston,11,0.0,0.0,0.0
Jim Baxter,11,0.09090909090909091,3348627.1818181816,3348627.1818181816
Jiayi Ye,11,0.0,0.0,0.0
Jiang zhe,11,0.0,0.0,0.0
Jerry Chu,11,0.2636363636363636,6046825.472727273,10511777.39090909
Jeff Ohlstein,11,0.0,0.0,0.0
Jay Lan,11,0.0,0.0,0.0
Jayachandran B,11,0.0,0.0,0.0
Jan Dakinevich,11,0.0,0.0,0.0
Jamie Lenehan,11,0.0,0.0,0.0
James Lentini,11,0.0,0.0,0.0
Jade Bilkey,11,0.0,0.0,0.0
jack wang,11,0.0,0.0,0.0
Ingo Franzki,11,0.0,0.0,0.0
Ilya Ledvich,11,0.0,0.0,0.0
Ihar Hrachyshka,11,0.18181818181818182,3858250.272727273,3858250.272727273
Igor Druzhinin,11,0.0,0.0,0.0
Igal Chernobelsky,11,0.0,0.0,0.0
Ian Lartey,11,0.0,0.0,0.0
Hugo Hu,11,0.0,0.0,0.0
Huaitong Han,11,0.0,0.0,0.0
Hridya Valsaraju,11,0.09090909090909091,273845.9090909091,273845.9090909091
Hong Xu,11,0.09090909090909091,99426.36363636363,99426.36363636363
Holger Macht,11,0.0,0.0,0.0
Hiraku Toyooka,11,0.1212121212121212,11613313.606060607,15909901.363636363
Hector Martin,11,0.0,0.0,0.0
Harsh Kumar,11,0.0,0.0,0.0
Hannes Hering,11,0.0,0.0,0.0
Gustavo Silva,11,0.0,0.0,0.0
Greg Farnum,11,0.0,0.0,0.0
Gjorgji Rosikopulos,11,0.0,0.0,0.0
Geetha sowjanya,17,0.0,0.0,0.0
Fernando Apesteguia,11,0.0,0.0,0.0
Eryk Brol,11,0.0,0.0,0.0
Erin Lo,11,0.0,0.0,0.0
Eric Wong,11,0.0,0.0,0.0
Eric Richter,11,0.0,0.0,0.0
Emanuel Bennici,11,0.0,0.0,0.0
Duson Lin,11,0.09090909090909091,1310340.6363636365,1310340.6363636365
Dragos Bogdan,16,0.0,0.0,0.0
Dragan Cvetic,11,0.2727272727272727,896733.2727272727,896733.2727272727
Dor Shaish,11,0.0,0.0,0.0
Doron Roberts-Kedes,11,0.0,0.0,0.0
Dongpo Li,11,0.38636363636363635,5905152.090909091,9395331.272727273
David Zhang,11,0.0,0.0,0.0
David Stevens,11,0.0,0.0,0.0
David Riley,11,0.09090909090909091,14387437.181818182,14387437.181818182
David Hollis,11,0.0,0.0,0.0
Davi Arnaut,11,0.0,0.0,0.0
Danny Milosavljevic,11,0.0,0.0,0.0
Damien Cassou,11,0.0,0.0,0.0
Crt Mori,11,0.0,0.0,0.0
Courtney Cavin,11,0.18181818181818182,494773.7272727273,494773.7272727273
Colin Tuckley,11,0.0,0.0,0.0
Claudio Takahasi,11,0.0,0.0,0.0
CK Hu,10,0.4,3719717.45,12264913.8
chunhui dai,11,0.09090909090909091,1477697.7272727273,1477697.7272727273
Chin-Yen Lee,11,0.09090909090909091,360347.54545454547,360347.54545454547
Charles Chin,11,0.0,0.0,0.0
Charles-Antoine Couret,11,0.3181818181818182,7713589.136363637,9355092.0
Chao Fan,11,0.2727272727272727,3376642.272727273,3376642.272727273
Brendan Jackman,11,0.0,0.0,0.0
Brandon Streiff,11,0.45454545454545453,2682080.9393939395,5449020.818181818
bo yang,11,0.0,0.0,0.0
Bitan Biswas,11,0.09090909090909091,747444.5454545454,747444.5454545454
Bill Kuzeja,11,0.10606060606060606,124831.09090909091,144515.45454545456
Bich HEMON,11,0.18181818181818182,2805567.0,2805567.0
Bala Shanmugam,11,0.0,0.0,0.0
Ayyappan Veeraiyan,11,0.0,0.0,0.0
Aubrey Li,12,0.0,0.0,0.0
Ashish Samant,11,0.09090909090909091,82778.72727272728,82778.72727272728
Anton Arapov,11,0.18181818181818182,14632936.090909092,15186043.363636363
Anshuman Gupta,29,0.0,0.0,0.0
Annie Li,11,0.0,0.0,0.0
Andy Ross,11,0.0,0.0,0.0
Andrew Ruder,11,0.0,0.0,0.0
Andrew Paprocki,11,0.0,0.0,0.0
Andre Heider,11,0.0,0.0,0.0
Andreas Rohner,11,0.0,0.0,0.0
Anand Lodnoor,11,0.0,0.0,0.0
Amit Choudhary,11,0.0,0.0,0.0
Amit Beka,11,0.0,0.0,0.0
Alison Wang,11,0.0,0.0,0.0
Alex Sierra,18,0.05555555555555555,138294.61111111112,138294.61111111112
Alexey Orishko,11,0.0,0.0,0.0
Alexei Potashnik,11,0.09090909090909091,264055.7272727273,264055.7272727273
Alexander Boyko,11,0.0,0.0,0.0
afzal mohammed,33,0.0,0.0,0.0
Adrien Schildknecht,11,0.09090909090909091,74068.81818181818,74068.81818181818
Adrian Remonda,11,0.0,0.0,0.0
Abel Gordon,11,0.0,0.0,0.0
Zheng Yan,12,0.16666666666666666,4180336.4166666665,18326569.166666668
Yuri Tikhonov,12,0.0,0.0,0.0
Yuan Kang,12,0.6666666666666666,3522510.9166666665,18680496.833333332
Yossi Kuperman,12,0.08333333333333333,294237.5833333333,294237.5833333333
Yoni Divinsky,12,0.0,0.0,0.0
Yongji Xie,12,0.0,0.0,0.0
Yi Yang,12,0.0,0.0,0.0
Yamanappagouda Patil,12,0.0,0.0,0.0
Xiaoguang Chen,12,0.0,0.0,0.0
Wojciech Dubowik,12,0.08333333333333333,44419.083333333336,44419.083333333336
William Cohen,12,0.0,0.0,0.0
Werner Almesberger,12,0.0,0.0,0.0
Wei Xu,12,0.0,0.0,0.0
Vlad Zolotarov,12,0.0,0.0,0.0
Vivek Kasireddy,16,0.125,48363.4375,48363.4375
Vitaliy Ivanov,12,0.0,0.0,0.0
Vinayak Kale,12,0.08333333333333333,5982823.0,5982823.0
Vijay Purushothaman,12,0.0,0.0,0.0
Usha Ketineni,12,0.0,0.0,0.0
Tudor Laurentiu,12,0.0,0.0,0.0
Tony Wu,12,0.25,9180012.833333334,9180013.166666666
Tom O'Rourke,12,0.0,0.0,0.0
Tai-hwa Liang,12,0.0,0.0,0.0
Sung Lee,35,0.0,0.0,0.0
Sumit Pundir,12,0.0,0.0,0.0
Sudheer Mogilappagari,12,0.0,0.0,0.0
Stanislav Nijnikov,12,0.16666666666666666,0.08333333333333333,2368586.8333333335
Sriram R,18,0.16666666666666666,1969678.0,1969678.0
Sigmund Augdal,9,0.0,0.0,0.0
Sidong Yang,12,0.0,0.0,0.0
Shan Hai,12,0.0,0.0,0.0
Shane McDonald,12,0.0,0.0,0.0
Shameer Kolothum,12,0.0,0.0,0.0
Semen Protsenko,12,0.0,0.0,0.0
Saurabh Karajgaonkar,12,0.0,0.0,0.0
Sarangdhar Joshi,12,0.14285714285714285,3687168.773809524,4353021.166666667
Santosh Vernekar,12,0.0,0.0,0.0
Sangho Yi,12,0.0,0.0,0.0
Sam Bradshaw,12,0.0,0.0,0.0
Sakthivel K,12,0.0,0.0,0.0
Ryan Bradetich,12,0.0,0.0,0.0
Roman Penyaev,16,0.0,0.0,0.0
Robert Moore,12,0.0,0.0,0.0
Reyad Attiyat,12,0.0,0.0,0.0
Revanth Rajashekar,12,0.0,0.0,0.0
Ramon Fried,12,0.0,0.0,0.0
Ramesh Babu,10,0.3571428571428571,1021667.2571428571,1542179.8
Rakesh Iyer,12,0.0,0.0,0.0
Pei Zhang,12,0.08333333333333333,71364.33333333333,71364.33333333333
Paweł Jarosz,12,0.0,0.0,0.0
Paul Stewart,12,0.0,0.0,0.0
Paul Chaignon,12,0.08333333333333333,238748.5,238748.5
Patrick Ohly,12,0.08333333333333333,27127112.333333332,27127112.333333332
Pantelis Koukousoulas,12,0.0,0.0,0.0
Oleksandr Suvorov,19,0.05263157894736842,701555.4210526316,701555.4210526316
Olav Haugan,12,0.08333333333333333,647613.0,647613.0
Ola Lilja,12,0.0,0.0,0.0
Noah Abradjian,12,0.0,0.0,0.0
Nikolaus Schulz,12,0.0,0.0,0.0
Nikitas Angelinas,12,0.0,0.0,0.0
Nikhil Rao,12,0.0,0.0,0.0
Nicolas Dufresne,12,0.0,0.0,0.0
Ngai-Mint Kwan,12,0.0,0.0,0.0
MUNEDA Takahiro,12,0.0,0.0,0.0
Moses Reuben,12,0.20833333333333334,3122839.5833333335,7942875.916666667
Mitsuru Chinen,12,0.0,0.0,0.0
Mikhail Ulyanov,12,0.0,0.0,0.0
Mikel Astiz,12,0.0,0.0,0.0
Michele Curti,12,0.0,0.0,0.0
Michał Narajowski,12,0.0,0.0,0.0
Michal Ludvig,12,0.0,0.0,0.0
Michael Olbrich,12,0.08333333333333333,7768436.25,7768436.25
Max Stepanov,12,0.0,0.0,0.0
Matvejchikov Ilya,12,0.08333333333333333,17031855.166666668,17031855.166666668
Matthew Finlay,12,0.08333333333333333,497911.9166666667,497911.9166666667
Matthew Dobson,12,0.0,0.0,0.0
Matias Zabaljauregui,12,0.0,0.0,0.0
Mathieu Xhonneux,12,0.16666666666666666,1921815.25,2938711.1666666665
Martin Tsai,13,0.0,0.0,0.0
Markus Bollinger,12,0.0,0.0,0.0
Mark Knibbs,12,0.0,0.0,0.0
Mark Fortescue,12,0.0,0.0,0.0
Marco Chiappero,12,0.0,0.0,0.0
Marcel Apfelbaum,12,0.3611111111111111,5505915.666666667,12565492.666666666
Ma Feng,16,0.0,0.0,0.0
Maciej Trela,12,0.0,0.0,0.0
Maciej Falkowski,12,0.0,0.0,0.0
Luis Chamberlain,16,0.0,0.0,0.0
Luis Araneda,12,0.0,0.0,0.0
Lourdes Pedrajas,13,0.0,0.0,0.0
Laurence Evans,12,0.0,0.0,0.0
KT Liao,12,0.16666666666666666,686031.6666666666,1179170.0
Krister Johansen,12,0.25,16715365.0,16715365.0
Knut Petersen,12,0.0,0.0,0.0
Khiem Nguyen,12,0.0,0.0,0.0
